date,portfolio_value,daily_return
2016-11-03,99603.80305862035,-0.001994778814553122
2016-11-04,99492.84467123389,-0.0011139974978782163
2016-11-07,100062.84889006987,0.005729097612190204
2016-11-08,100065.55825685142,2.7076650441326677e-05
2016-11-09,100022.12108975154,-0.00043408709106873555
2016-11-10,100022.12108975154,0.0
2016-11-11,99989.54321442664,-0.00032570670337683794
2016-11-14,100022.12108975154,0.00032581282279720014
2016-11-15,100144.29643091299,0.0012214832062180658
2016-11-16,100284.03442832542,0.0013953665100521206
2016-11-17,100317.08087198483,0.00032952846230993593
2016-11-18,100292.77695840162,-0.00024227094101969548
2016-11-21,100317.9915247088,0.0002514095937102834
2016-11-22,100312.95449131471,-5.0210668271377656e-05
2016-11-23,100312.95449131471,0.0
2016-11-25,100334.75200915738,0.00021729514351576107
2016-11-28,100312.95449131471,-0.00021724793659416708
2016-11-29,100321.5296897955,8.54844573592306e-05
2016-11-30,100203.52224487436,-0.0011762923201632525
2016-12-01,99728.14489369563,-0.004744118175976086
2016-12-02,99804.53208212933,0.000765954169859695
2016-12-05,100034.00687425272,0.002299242202093099
2016-12-06,100037.87912076822,3.870930133165196e-05
2016-12-07,100037.87912076822,0.0
2016-12-08,100037.87912076822,0.0
2016-12-09,100037.87912076822,0.0
2016-12-12,100016.1680454608,-0.00021702854456973064
2016-12-13,100037.87912076822,0.00021707565618345193
2016-12-14,100037.87912076822,0.0
2016-12-15,100037.87912076822,0.0
2016-12-16,100003.83542933314,-0.0003403080086692434
2016-12-19,100090.1327807313,0.0008629404165119148
2016-12-20,100078.19693318749,-0.0001192509912038009
2016-12-21,100133.33949769933,0.000550994784095149
2016-12-22,100106.5912914656,-0.0002671258780333474
2016-12-23,100106.5912914656,0.0
2016-12-27,100128.32690163831,0.0002171246657418635
2016-12-28,100114.32937251104,-0.0001397958955313694
2016-12-29,100129.77777912572,0.0001543076471821614
2016-12-30,99942.59283392428,-0.001869423355900679
2017-01-03,100015.50822898811,0.000729572777694365
2017-01-04,100074.68985017065,0.0005917244458433224
2017-01-05,100077.83705885848,3.144859796755384e-05
2017-01-06,100098.66109328863,0.00020807838220870956
2017-01-09,100136.25198779811,0.00037553843476945126
2017-01-10,100112.64100533968,-0.0002357885579870045
2017-01-11,100177.75890895838,0.0006504463668601801
2017-01-12,100172.74279907439,-5.0072091236863514e-05
2017-01-13,100172.74279907439,0.0
2017-01-17,99990.09484112741,-0.001823329908349658
2017-01-18,99994.83828712706,4.743915892047035e-05
2017-01-19,99967.03810462619,-0.00027801617540534895
2017-01-20,99918.45140858545,-0.00048602716417278646
2017-01-23,99661.44936015723,-0.002572118010289004
2017-01-24,99845.35181584477,0.0018452717361450155
2017-01-25,99848.71838419388,3.371782749916896e-05
2017-01-26,99870.375210444,0.00021689638685984391
2017-01-27,99860.88104956392,-9.506483639498686e-05
2017-01-30,99890.88705426003,0.0003004780688968811
2017-01-31,99869.22466623012,-0.00021686050318237005
2017-02-01,99877.50984715538,8.296030086296646e-05
2017-02-02,100013.0127946816,0.0013566912884952487
2017-02-03,100069.4791063749,0.0005645896480412915
2017-02-06,101246.66668341891,0.011763702455097613
2017-02-07,101341.721339875,0.0009388423300227267
2017-02-08,101524.87839889302,0.0018073213736300442
2017-02-09,101309.99837478521,-0.002116525796401758
2017-02-10,101300.88657634516,-8.993977481219773e-05
2017-02-13,100887.1731042274,-0.004084006429755815
2017-02-14,100613.40257093532,-0.0027136307309280072
2017-02-15,100808.42413601393,0.001938325909822236
2017-02-16,100411.40409608543,-0.003938361732476081
2017-02-17,100569.87907435457,0.0015782567696940308
2017-02-21,101457.93812814927,0.00883026868450476
2017-02-22,101670.47732926453,0.0020948503886093484
2017-02-23,100702.86636511222,-0.009517128172996103
2017-02-24,100725.10175300227,0.0002208019363563185
2017-02-27,101518.71687268841,0.0078790202826724
2017-02-28,100859.28215608465,-0.00649569593586119
2017-03-01,101399.73773474287,0.005358511057235615
2017-03-02,100377.34561531553,-0.010082788597559067
2017-03-03,99779.32672605364,-0.005957707743674878
2017-03-06,99753.72842175626,-0.00025654917844519787
2017-03-07,99666.19928211211,-0.000877452312098792
2017-03-08,99582.03725180199,-0.0008444390467012841
2017-03-09,99575.09813794421,-6.968238498905599e-05
2017-03-10,99965.17636225514,0.003917427465354173
2017-03-13,100466.9939114733,0.005019923612195498
2017-03-14,100282.094226938,-0.0018404022787644747
2017-03-15,100650.83311383723,0.003677016218516238
2017-03-16,100575.03916381733,-0.0007530384764343756
2017-03-17,100640.63116786521,0.0006521698086643379
2017-03-20,101370.35796056016,0.007250816933747073
2017-03-21,100386.49391320352,-0.009705638483977985
2017-03-22,100823.95602313893,0.004357778550505564
2017-03-23,100504.53946141616,-0.0031680621780945106
2017-03-24,100498.14270012306,-6.36464912667778e-05
2017-03-27,100673.1935062045,0.0017418312555661508
2017-03-28,100709.507914447,0.00036071576730356547
2017-03-29,100781.42628626115,0.0007141170014974829
2017-03-30,101168.27644678668,0.003838506506414374
2017-03-31,101368.21414790834,0.0019762884981717743
2017-04-03,101148.52683534365,-0.002167220902640432
2017-04-04,99425.54291833824,-0.01703419684806884
2017-04-05,98932.64722275463,-0.004957435293950985
2017-04-06,98646.62667496825,-0.002891063322528753
2017-04-07,98666.58520074356,0.00020232344934689728
2017-04-10,98030.50462570543,-0.0064467679077366835
2017-04-11,97975.27373369987,-0.0005634051585926558
2017-04-12,97224.01893185834,-0.0076677999786299855
2017-04-13,96422.93205526294,-0.008239598459274466
2017-04-17,98302.72906487506,0.019495331344360656
2017-04-18,97896.32036764434,-0.004134256506373446
2017-04-19,97546.17359168231,-0.003576710285402629
2017-04-20,98565.85949995377,0.010453366551719023
2017-04-21,98686.4576172155,0.001223528287315201
2017-04-24,99464.73251870886,0.007886339425740907
2017-04-25,101081.39032816427,0.016253578213276
2017-04-26,100575.74848144631,-0.00500232382119381
2017-04-27,101346.66222484119,0.007665006276707853
2017-04-28,100746.73047284808,-0.005919600496187449
2017-05-01,101986.53167616873,0.012306118496369312
2017-05-02,99872.736828463,-0.020726215638134593
2017-05-03,99795.42866039876,-0.000774066782579852
2017-05-04,99200.70397484332,-0.0059594381580270195
2017-05-05,99875.97285742426,0.006807097687050678
2017-05-08,99891.7049298742,0.00015751608720160348
2017-05-09,100425.99928804081,0.005348735999067156
2017-05-10,103913.4921666027,0.03472699204674168
2017-05-11,104648.49634439664,0.007073231420377413
2017-05-12,105283.60579929149,0.006068978313885198
2017-05-15,106091.56774560419,0.007674147747684268
2017-05-16,106830.65761268217,0.0069665279039918815
2017-05-17,103869.53116809763,-0.0277179464280769
2017-05-18,105117.45267202373,0.012014317287198706
2017-05-19,105539.67287600349,0.0040166517856661255
2017-05-22,106005.51485804467,0.004413903978918832
2017-05-23,105632.98159653824,-0.0035142818937797804
2017-05-24,105984.14173925709,0.0033243418619015586
2017-05-25,106352.7907394343,0.0034783411379051277
2017-05-26,106759.8169566048,0.003827132455486826
2017-05-30,107127.51858055448,0.0034441949642827208
2017-05-31,107092.38093978546,-0.0003279982700484796
2017-06-01,106905.91024815335,-0.001741213427096766
2017-06-02,107564.59837810686,0.00616138180222725
2017-06-05,108272.79961648962,0.006583962094046214
2017-06-06,109365.05393730651,0.01008798446780479
2017-06-07,109901.48599092291,0.004904967668409865
2017-06-08,111044.33824148627,0.010398878961998204
2017-06-09,109102.87160144409,-0.01748370669578947
2017-06-12,108713.80103531785,-0.0035660891451833043
2017-06-13,109084.88473555607,0.003413400108397191
2017-06-14,108932.31065013423,-0.00139867302231389
2017-06-15,108436.84768909958,-0.004548356296470768
2017-06-16,108161.57455824906,-0.002538557111506523
2017-06-19,109926.53956549999,0.01631785608206382
2017-06-20,110833.50982181092,0.008250694144433801
2017-06-21,113452.028015723,0.02362569044436036
2017-06-22,114011.847326635,0.004934414313285007
2017-06-23,113752.83378834711,-0.0022718124858186473
2017-06-26,113234.30961482326,-0.004558340713415876
2017-06-27,111157.29838865988,-0.01834259627871193
2017-06-28,111977.92662492435,0.007382585292736721
2017-06-29,110106.04206072632,-0.016716549597029062
2017-06-30,109876.77210702283,-0.0020822649639612445
2017-07-03,108787.10134052475,-0.009917207664570937
2017-07-05,110089.58240719241,0.01197275274934162
2017-07-06,109237.83147001718,-0.007736889527156454
2017-07-07,110199.47613043051,0.00880321997857747
2017-07-10,111289.02448455086,0.009887055659237198
2017-07-11,111750.40105458708,0.0041457508696221
2017-07-12,112981.84074871003,0.011019555030692185
2017-07-13,111985.03158729959,-0.008822737838264816
2017-07-14,113104.25732512835,0.009994422664927782
2017-07-17,112794.89738057397,-0.002735175066532647
2017-07-18,112882.32070637368,0.0007750645448503235
2017-07-19,113009.86213330724,0.0011298618431607732
2017-07-20,113530.87262417519,0.004610309941387003
2017-07-21,113663.82350885824,0.0011710548999581682
2017-07-24,114208.09120210132,0.004788398598967181
2017-07-25,113982.1713292615,-0.001978142445617337
2017-07-26,115186.17252800598,0.010563066001493038
2017-07-27,113324.43512583539,-0.01616285497912462
2017-07-28,113297.95331550651,-0.00023368137947887835
2017-07-31,112323.57041216813,-0.008600180981424899
2017-08-01,112630.52149865363,0.0027327397567504796
2017-08-02,111971.56519308957,-0.00585060156692907
2017-08-03,111988.08418541645,0.00014752845776855317
2017-08-04,111838.85269028903,-0.0013325658369183202
2017-08-07,112770.34423840494,0.00832887253140413
2017-08-08,111739.59465234645,-0.009140253964991074
2017-08-09,111318.63490399296,-0.0037673284001361607
2017-08-10,108573.23016834122,-0.02466257997162402
2017-08-11,108339.41847778833,-0.0021534929944551084
2017-08-14,111004.5441809115,0.02459977855308093
2017-08-15,111234.83185788321,0.0020745788262181986
2017-08-16,110756.64381749247,-0.004298905589228408
2017-08-17,109228.68674214119,-0.013795624557467523
2017-08-18,109243.785277451,0.00013822866281865132
2017-08-21,108696.88323240489,-0.005006253158082341
2017-08-22,109922.86450695962,0.011278899984036084
2017-08-23,110489.55887010809,0.00515538205531918
2017-08-24,110432.83399508646,-0.0005133957959621016
2017-08-25,110179.86849380504,-0.002290672910673197
2017-08-28,109999.53820934556,-0.0016366899591064854
2017-08-29,110054.15564879391,0.0004965242612602339
2017-08-30,111545.7658569814,0.013553420126610538
2017-08-31,112711.79706572661,0.010453388345015746
2017-09-01,113051.90826507933,0.003017529736966118
2017-09-05,112447.59826986626,-0.005345420563765413
2017-09-06,112442.8076099017,-4.260348854279172e-05
2017-09-07,112830.05476709211,0.0034439477759562465
2017-09-08,111666.95864246508,-0.010308389258765649
2017-09-11,113647.26238548261,0.01773401700101873
2017-09-12,113632.31595488172,-0.0001315159757231399
2017-09-13,113420.3897389761,-0.0018650171311281882
2017-09-14,113547.30349274293,0.0011189677099410211
2017-09-15,113922.98376310998,0.0033085794097353904
2017-09-18,115115.49157771945,0.010467666621944982
2017-09-19,114881.79476504741,-0.0020301074118618256
2017-09-20,115027.94620089486,0.001272189698518833
2017-09-21,113969.09872739133,-0.00920513239151699
2017-09-22,113255.53088856995,-0.006261064155014595
2017-09-25,111092.68431284113,-0.019097050349415667
2017-09-26,111174.10999100107,0.0007329526571762113
2017-09-27,111802.2737287757,0.005650269993845436
2017-09-28,111588.21807024874,-0.0019145912814461097
2017-09-29,112137.76788043085,0.004924801378548338
2017-10-02,111840.70717452899,-0.0026490691897721463
2017-10-03,112981.0683479372,0.010196297951055033
2017-10-04,113328.86116041464,0.003078328232889227
2017-10-05,114208.26820355162,0.007759780113665737
2017-10-06,114374.13702573483,0.001452336374522245
2017-10-09,114678.55368929643,0.002661586539386196
2017-10-10,115650.11589874793,0.008472047982779785
2017-10-11,116217.97342460674,0.004910133651365944
2017-10-12,116571.54072055857,0.003042277244502012
2017-10-13,117226.58888508646,0.005619280319011599
2017-10-16,117633.23046141014,0.003468851053256339
2017-10-17,117564.63021440743,-0.0005831706460295294
2017-10-18,117520.0018167996,-0.0003796073489656937
2017-10-19,118197.01311860536,0.005760817659458128
2017-10-20,118069.72292127066,-0.0010769324365834665
2017-10-23,117732.59161521142,-0.0028553578150093406
2017-10-24,118365.30435063715,0.005374151088881396
2017-10-25,114782.99715924702,-0.030264841636178708
2017-10-26,114932.64729995273,0.0013037657528500723
2017-10-27,116875.50180870679,0.016904287462234935
2017-10-30,116030.8047398077,-0.00722732356932787
2017-10-31,116754.79190456252,0.006239611682245183
2017-11-01,116545.77860903072,-0.0017901902964517769
2017-11-02,116747.6218548929,0.001731879509246692
2017-11-03,117605.36421608664,0.007346979300870471
2017-11-06,118545.67997362032,0.007995517583755385
2017-11-07,118668.8518500834,0.0010390245894282835
2017-11-08,118413.03961717707,-0.0021556813680939646
2017-11-09,117010.47595471345,-0.01184467240261744
2017-11-10,117928.90452187737,0.007849114018811276
2017-11-13,117689.17910402245,-0.002032796105643886
2017-11-14,117780.484689529,0.0007758197159812852
2017-11-15,116941.4137811768,-0.007124023224764242
2017-11-16,117884.50789711862,0.008064671748424068
2017-11-17,117777.42075627584,-0.0009084072432675727
2017-11-20,118036.6340875081,0.002200874578232259
2017-11-21,118844.17799934837,0.006841468482078117
2017-11-22,118541.6691600947,-0.0025454241372709907
2017-11-24,119003.73288768993,0.0038979013107298677
2017-11-27,119014.36000940842,8.930074259549947e-05
2017-11-28,118515.07351624081,-0.004195178574485814
2017-11-29,114341.77125414646,-0.035213261387569084
2017-11-30,115585.67548567569,0.010878825978341888
2017-12-01,114946.95592082893,-0.005525940495333392
2017-12-04,111663.71326212038,-0.028563110979380135
2017-12-05,111449.0667104033,-0.0019222587664912139
2017-12-06,112603.71537916685,0.01036032604708903
2017-12-07,112817.95352328703,0.0019025850381471088
2017-12-08,112909.83807315779,0.0008144497130220252
2017-12-11,113424.20945002194,0.004555593964547855
2017-12-12,112704.78132812315,-0.0063428092237732825
2017-12-13,112998.41151564507,0.0026053037330071582
2017-12-14,112886.53568306367,-0.0009900655334956765
2017-12-15,114186.93119608956,0.011519491719338637
2017-12-18,115153.46308559965,0.008464470315348915
2017-12-19,114686.72160368059,-0.004053212725110167
2017-12-20,114689.74316896747,2.6346252161024708e-05
2017-12-21,114485.85739261295,-0.0017777158682285021
2017-12-22,114527.99927933388,0.0003680968783454919
2017-12-26,114641.20724736298,0.0009884741612660175
2017-12-27,114846.177289312,0.0017879264085798319
2017-12-28,115136.79766228833,0.0025305184711914563
2017-12-29,114516.97294329324,-0.005383376397293249
2018-01-02,116633.52812050475,0.018482458301265048
2018-01-03,118620.90805161811,0.017039525110309706
2018-01-04,119032.32769339757,0.0034683568734816816
2018-01-05,120036.08499825724,0.008432644511876974
2018-01-08,121076.42232801314,0.008666871547593491
2018-01-09,120927.65629344631,-0.001228695329003049
2018-01-10,120864.14961908731,-0.00052516253358037
2018-01-11,121988.94378947045,0.009306268020153219
2018-01-12,123244.96841522615,0.010296216908995959
2018-01-16,122647.92311784126,-0.004844378679812467
2018-01-17,123716.2443552509,0.008710471488238669
2018-01-18,123648.85737390647,-0.000544689840009438
2018-01-19,124448.6741502286,0.006468452627132137
2018-01-22,126154.35490210803,0.01370589733901384
2018-01-23,128222.5126680817,0.016393867398224238
2018-01-24,127665.96549483061,-0.004340479387514251
2018-01-25,128102.35539225154,0.0034182164034830542
2018-01-26,131119.795912017,0.023554918334842467
2018-01-29,131372.99283596745,0.0019310350675068033
2018-01-30,130391.3858718095,-0.007471908365394353
2018-01-31,131132.675005562,0.005685108174870335
2018-02-01,129069.79246079738,-0.015731262590937822
2018-02-02,128107.08355757946,-0.007458824290821786
2018-02-05,122655.76473691381,-0.04255282900274193
2018-02-06,125948.36657023558,0.026844248538860915
2018-02-07,125736.07275497545,-0.0016855622747734555
2018-02-08,121594.80818104776,-0.03293616925667675
2018-02-09,123346.37426866143,0.014404941410045113
2018-02-12,124408.37954418756,0.008609943193084613
2018-02-13,125112.71248061211,0.005661458970891875
2018-02-14,126955.54851909955,0.014729406804068867
2018-02-15,128243.65842123363,0.010146148925033405
2018-02-16,127799.49557725614,-0.0034634292989255133
2018-02-20,128338.15005984911,0.00421484044330489
2018-02-21,127780.21685827123,-0.004347368271380714
2018-02-22,127828.84856457029,0.0003805886974899142
2018-02-23,129433.01065797402,0.012549296277150068
2018-02-26,130286.94569161284,0.0065975057622305044
2018-02-27,129857.48698040642,-0.0032962528127947754
2018-02-28,129275.51502156576,-0.004481620369940376
2018-03-01,127735.50454237906,-0.011912623043348947
2018-03-02,129030.7391170702,0.01013997305863712
2018-03-05,129894.26033085071,0.006692368188304654
2018-03-06,130953.00133117022,0.008150791248380251
2018-03-07,131139.26149308943,0.0014223435891185243
2018-03-08,130878.16340647756,-0.0019909986043777916
2018-03-09,132710.53033466352,0.0140005550237976
2018-03-12,132621.55066569877,-0.000670479341318031
2018-03-13,131949.18736027044,-0.0050697892013279455
2018-03-14,132303.38022308864,0.0026843125744391294
2018-03-15,131958.39518046268,-0.002607530072506359
2018-03-16,132258.13196489753,0.0022714491489908006
2018-03-19,129841.88894189705,-0.01826914524727885
2018-03-20,132014.59421383752,0.016733469372990584
2018-03-21,131668.40558868804,-0.0026223511666348953
2018-03-22,129283.68779997276,-0.018111541474609916
2018-03-23,126290.5765151647,-0.02315149989717946
2018-03-26,131444.72080523832,0.04081178843502009
2018-03-27,127634.2175253703,-0.028989397645828974
2018-03-28,125939.82409083114,-0.013275385452199417
2018-03-29,127699.25573602991,0.013970415298736771
2018-04-02,125570.73528196858,-0.016668229127828615
2018-04-03,126173.84765788664,0.004802969215428776
2018-04-04,126796.16314607955,0.004932206631918623
2018-04-05,126917.71486875968,0.0009586388078643981
2018-04-06,125777.79294661454,-0.0089815824632824
2018-04-09,126057.8996284492,0.002226996318448249
2018-04-10,127986.25351811732,0.015297366490730546
2018-04-11,128021.72415218595,0.00027714409238188686
2018-04-12,129083.41188823034,0.008293027945650122
2018-04-13,128750.19782828644,-0.0025813855945520103
2018-04-16,128900.39549975419,0.001166582063571342
2018-04-17,130636.79448703962,0.013470858491576365
2018-04-18,130675.0538914887,0.00029286851839338546
2018-04-19,130169.63003366927,-0.0038677914626240595
2018-04-20,129511.13574078746,-0.005058739835946957
2018-04-23,128830.26646398287,-0.005257225742868354
2018-04-24,127931.2410156818,-0.006978371410513384
2018-04-25,127545.49670712232,-0.0030152471397677516
2018-04-26,129119.28974562138,0.012339071775406607
